address,isHostedBySuperhost,location/lat,location/lng,name,numberOfGuests,pricing/rate/amountFormatted,pricing/rate/currency,pricing/rateType,primaryHost/badges/0,primaryHost/firstName,primaryHost/hasProfilePic,primaryHost/hostUrl,primaryHost/id,primaryHost/memberSince,primaryHost/pictureUrl,primaryHost/responseRate,primaryHost/responseTime,primaryHost/smartName,roomType,stars,url,price
"Karachi, Sindh, Pakistan",No,24.80548,67.03029,STANDARD (TWIN) ROOM (ORCHARDS COTTAGE),2.0,$80,USD,nightly,,Orchards Cottage,1.0,https://www.airbnb.com/users/show/217182123,217182123.0,Joined in September 2018,https://a0.muscache.com/im/pictures/user/7ea6af6a-9870-4305-b7cd-a02280d24827.jpg?aki_policy=profile_large,,,Orchards Cottage,Private room,4.775,https://www.airbnb.com/rooms/28830478,80.0
"Karachi, Sindh, Pakistan",No,24.81397,67.01572,Star view Guest House,2.0,$34,USD,nightly,5 Reviews,Attiq,1.0,https://www.airbnb.com/users/show/217799104,217799104.0,Joined in September 2018,https://a0.muscache.com/im/pictures/user/aa4769b6-5968-4de8-9026-90470f66ed21.jpg?aki_policy=profile_large,,,Attiq,Private room,4.775,https://www.airbnb.com/rooms/28892036,34.0
"Karachi, Sindh, Pakistan",No,24.88777,67.05795,Stay in a family setting/experience culture,2.0,$31,USD,nightly,10 Reviews,Zeeshan,1.0,https://www.airbnb.com/users/show/118645809,118645809.0,Joined in March 2017,https://a0.muscache.com/im/pictures/user/dc72065b-f699-4682-ad2d-04f63edbddc5.jpg?aki_policy=profile_large,1.0,within an hour,Zeeshan,Private room,4.8,https://www.airbnb.com/rooms/51973431,31.0
"Lahore, Punjab, Pakistan",No,31.43818,74.36942,Stay safe house,4.0,$41,USD,nightly,,Muhammad,1.0,https://www.airbnb.com/users/show/370021014,370021014.0,Joined in September 2020,https://a0.muscache.com/im/pictures/user/01975a73-57f9-4d7e-9553-39763eebf866.jpg?aki_policy=profile_large,,,Muhammad,Private room ,4.775,https://www.airbnb.com/rooms/45673584,41.0
"Karachi, Sindh, Pakistan",No,24.90903,67.10814,Step Inn Guest House,2.0,$34,USD,nightly,,Farooq,1.0,https://www.airbnb.com/users/show/417589736,417589736.0,Joined in August 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,0.0,a few days or more,Farooq,Private room,4.775,https://www.airbnb.com/rooms/51547036,34.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.682,72.988,Studio @ The Blue Door  - Luxury Apartment.,2.0,$51,USD,nightly,13 Reviews,Obaid,1.0,https://www.airbnb.com/users/show/155885815,155885815.0,Joined in October 2017,https://a0.muscache.com/im/pictures/user/6b2f4268-fa58-433c-bc6e-f5a228697837.jpg?aki_policy=profile_large,1.0,within an hour,Obaid,Entire place,4.775,https://www.airbnb.com/rooms/49200312,51.0
"Rawalpindi, Punjab, Pakistan",No,33.5497,73.12321,Studio Apartment 301   |  HS GLOBAL APARTMENTS,3.0,$23,USD,nightly,14 Reviews,HS Global,1.0,https://www.airbnb.com/users/show/361723587,361723587.0,Joined in August 2020,https://a0.muscache.com/im/pictures/user/a658aa8b-2464-4351-b4ab-863526101978.jpg?aki_policy=profile_large,1.0,within an hour,HS Global,Entire place,3.67,https://www.airbnb.com/rooms/44673541,23.0
"Lahore, Punjab, Pakistan",No,31.3742,74.16422,Studio Apartment for Rent in Bahria Town Lahore,2.0,$17,USD,nightly,61 Reviews,Babar,1.0,https://www.airbnb.com/users/show/318453240,318453240.0,Joined in December 2019,https://a0.muscache.com/im/pictures/user/d82be2af-c7cb-4e53-9c50-ecf88aa48cb6.jpg?aki_policy=profile_large,0.81,within a few hours,Babar,Entire place,4.17,https://www.airbnb.com/rooms/49918188,17.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.722,73.23751,"Studio apartment, Jamoka Farms",4.0,$80,USD,nightly,1 Review,Zeenat,1.0,https://www.airbnb.com/users/show/42941128,42941128.0,Joined in August 2015,https://a0.muscache.com/im/pictures/user/54ad7347-12cd-4b0a-88f3-f75b6dd92332.jpg?aki_policy=profile_large,,,Zeenat,Entire place,4.775,https://www.airbnb.com/rooms/10286111,80.0
"Lahore, Punjab, Pakistan",No,31.45231,74.24069,Studio space for web shoots,5.0,$43,USD,nightly,Identity verified,Yumna,1.0,https://www.airbnb.com/users/show/439264486,439264486.0,Joined in January 2022,https://a0.muscache.com/im/pictures/user/7ceeaa27-b8cf-4750-b5f6-188dffb98128.jpg?aki_policy=profile_large,,,Yumna,Shared room ,4.775,https://www.airbnb.com/rooms/54179174,43.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.70574,72.98018,Stunning ⛰️ view/ Heating/ 55 / Central city,6.0,$55,USD,nightly,162 Reviews,Junaid,1.0,https://www.airbnb.com/users/show/296718548,296718548.0,Joined in September 2019,https://a0.muscache.com/im/pictures/user/347fe55e-9e53-4709-abb5-4a5c141dbb21.jpg?aki_policy=profile_large,1.0,within an hour,Junaid,Entire place,4.8,https://www.airbnb.com/rooms/42089081,55.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.723,73.07,"Stylish, clean & comfortable annexe in Sector F-6",4.0,$51,USD,nightly,329 Reviews,S,1.0,https://www.airbnb.com/users/show/65392525,65392525.0,Joined in April 2016,https://a0.muscache.com/im/pictures/user/6025cd9f-d0b8-46a2-9245-df7faab3893d.jpg?aki_policy=profile_large,1.0,within an hour,S,Entire place,4.87,https://www.airbnb.com/rooms/38742102,51.0
"Karachi, Sindh, Pakistan",No,24.81201,67.02223,Su Casa,2.0,$57,USD,nightly,Identity verified,Amir,1.0,https://www.airbnb.com/users/show/204248210,204248210.0,Joined in July 2018,https://a0.muscache.com/im/pictures/user/75f2ed2d-f379-4430-a2cc-02060e43d078.jpg?aki_policy=profile_large,,,Amir,Private room,4.775,https://www.airbnb.com/rooms/40796971,57.0
"Karachi, Sindh, Pakistan",No,24.87817,67.15957,SUG,2.0,$68,USD,nightly,,Shahabuddin,1.0,https://www.airbnb.com/users/show/271513633,271513633.0,Joined in June 2019,https://a0.muscache.com/im/pictures/user/6d0bd865-a195-4a9e-95d9-516b7ae7ca4f.jpg?aki_policy=profile_large,0.0,a few days or more,Shahabuddin,Private room,4.775,https://www.airbnb.com/rooms/36094829,68.0
"Lahore, Punjab, Pakistan",No,31.51809,74.35291,Sukh Chain Houses Gulberg III,2.0,$21,USD,nightly,Identity verified,M Saad,1.0,https://www.airbnb.com/users/show/374290117,374290117.0,Joined in November 2020,https://a0.muscache.com/im/pictures/user/d87b593b-91bd-4f14-bfac-c0622fac1886.jpg?aki_policy=profile_large,0.4,a few days or more,M Saad,Private room ,4.775,https://www.airbnb.com/rooms/47809719,21.0
"Lahore, Punjab, Pakistan",Yes,31.39182,74.15595,Sukh chayn Lahore,4.0,$43,USD,nightly,13 Reviews,Sheen,1.0,https://www.airbnb.com/users/show/426626332,426626332.0,Joined in October 2021,https://a0.muscache.com/im/pictures/user/a0305430-4b8a-4864-8bef-c32c7c615690.jpg?aki_policy=profile_large,1.0,within a few hours,Sheen,Entire place,4.85,https://www.airbnb.com/rooms/52702840,43.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.73474,73.07448,Super comfortable bedroom in F-8/3 Islamabad.,2.0,$46,USD,nightly,,Afshan,1.0,https://www.airbnb.com/users/show/22787415,22787415.0,Joined in October 2014,https://a0.muscache.com/im/users/22787415/profile_pic/1437114795/original.jpg?aki_policy=profile_large,,,Afshan,Private room,4.775,https://www.airbnb.com/rooms/15577313,46.0
"Lahore, Punjab, Pakistan",No,31.46934,74.30514,Super Seven Deluxe Rooms at Faisal Town,8.0,$34,USD,nightly,Identity verified,Abdul,1.0,https://www.airbnb.com/users/show/439230523,439230523.0,Joined in January 2022,https://a0.muscache.com/im/pictures/user/3d96ff64-8b98-4cda-a68b-d1761f6563b9.jpg?aki_policy=profile_large,1.0,within an hour,Abdul,Private room ,4.775,https://www.airbnb.com/rooms/54175222,34.0
"Karachi, Sindh, Pakistan",No,24.86046,67.05587,Superb Hospitability and  building structure,3.0,$34,USD,nightly,Identity verified,The Guest,1.0,https://www.airbnb.com/users/show/329859231,329859231.0,Joined in January 2020,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,0.0,a few days or more,The Guest,Private room,4.775,https://www.airbnb.com/rooms/48545762,34.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.68218,72.98967,Superhost’s Apartment - B,6.0,$78,USD,nightly,40 Reviews,Hasan Javed,1.0,https://www.airbnb.com/users/show/83371976,83371976.0,Joined in July 2016,https://a0.muscache.com/im/pictures/user/f10f0a16-563f-4fc8-9609-87e79329a8a8.jpg?aki_policy=profile_large,1.0,within an hour,Hasan Javed,Entire place,4.775,https://www.airbnb.com/rooms/45693284,78.0
"Karachi, Sindh, Pakistan",No,24.79278,67.0641,Superior Double / Twin Room at Four Square,2.0,$47,USD,nightly,5 Reviews,Muhammad,1.0,https://www.airbnb.com/users/show/350555191,350555191.0,Joined in June 2020,https://a0.muscache.com/im/pictures/user/39a70a77-e2d5-431e-9c69-1732dc37692f.jpg?aki_policy=profile_large,0.8,within a few hours,Muhammad,Private room,4.775,https://www.airbnb.com/rooms/47063285,47.0
"Karachi, Sindh, Pakistan",No,24.77607,67.06528,Superior Double Room at Four Square by WI Hotels,2.0,$41,USD,nightly,5 Reviews,Muhammad,1.0,https://www.airbnb.com/users/show/350555191,350555191.0,Joined in June 2020,https://a0.muscache.com/im/pictures/user/39a70a77-e2d5-431e-9c69-1732dc37692f.jpg?aki_policy=profile_large,0.8,within a few hours,Muhammad,Private room,4.775,https://www.airbnb.com/rooms/47063041,41.0
"Karachi, Sindh, Pakistan",No,24.79258,67.06467,Superior Twin Room at Four Square by WI Hotels,2.0,$41,USD,nightly,5 Reviews,Muhammad,1.0,https://www.airbnb.com/users/show/350555191,350555191.0,Joined in June 2020,https://a0.muscache.com/im/pictures/user/39a70a77-e2d5-431e-9c69-1732dc37692f.jpg?aki_policy=profile_large,0.8,within a few hours,Muhammad,Private room,4.775,https://www.airbnb.com/rooms/46960704,41.0
"Lahore, Punjab, Pakistan",Yes,31.54741,74.40422,"Sweet Corner
(Not For Love Birds)",3.0,$23,USD,nightly,104 Reviews,Bilal,1.0,https://www.airbnb.com/users/show/165321901,165321901.0,Joined in January 2018,https://a0.muscache.com/im/pictures/user/838cbb50-8ad4-4530-adc5-5581acc3a7b9.jpg?aki_policy=profile_large,1.0,within an hour,Bilal,Entire place,4.93,https://www.airbnb.com/rooms/27127424,23.0
"Lahore, Punjab, Pakistan",No,31.2706,74.41125,Sweet home,2.0,$13,USD,nightly,,Kaukab,1.0,https://www.airbnb.com/users/show/280416173,280416173.0,Joined in July 2019,https://a0.muscache.com/im/pictures/user/e8dd25d7-fa84-4bbf-91b7-5e6da9057586.jpg?aki_policy=profile_large,0.0,a few days or more,Kaukab,Private room ,4.775,https://www.airbnb.com/rooms/37246894,13.0
"Lahore, Punjab, Pakistan",Yes,31.36287,74.1841,"sweet luxury, flat free parking & WiFi",3.0,$29,USD,nightly,104 Reviews,Ahsan,1.0,https://www.airbnb.com/users/show/375305320,375305320.0,Joined in November 2020,https://a0.muscache.com/im/pictures/user/3c3187d6-35c1-4acf-a77d-0ffd73ec92e1.jpg?aki_policy=profile_large,1.0,within an hour,Ahsan,Entire place,4.97,https://www.airbnb.com/rooms/51626894,29.0
"Lahore, Punjab, Pakistan",Yes,31.45188,74.27386,Sweet Room,3.0,$13,USD,nightly,194 Reviews,Muhammad Nauman,1.0,https://www.airbnb.com/users/show/215698441,215698441.0,Joined in September 2018,https://a0.muscache.com/im/pictures/user/c223f40e-5c0f-4bdc-93cf-a3026d6f99ae.jpg?aki_policy=profile_large,1.0,within an hour,Muhammad Nauman,Private room ,4.86,https://www.airbnb.com/rooms/33311177,13.0
"Lahore, Punjab, Pakistan",No,31.45581,74.2719,Sweet Stay in Johar Town - One Bedroom Unit,2.0,$31,USD,nightly,Identity verified,Ahsan,1.0,https://www.airbnb.com/users/show/388448501,388448501.0,Joined in February 2021,https://a0.muscache.com/im/pictures/user/8a82f713-524c-49b7-9b70-b6cd173fe2a8.jpg?aki_policy=profile_large,0.33,a few days or more,Ahsan,Private room ,4.775,https://www.airbnb.com/rooms/50228513,31.0
"Karachi, Sindh, Pakistan",No,24.78,67.062,Swisstel cottage Hotel,2.0,$91,USD,nightly,,Swisstel Cottage,1.0,https://www.airbnb.com/users/show/230462565,230462565.0,Joined in December 2018,https://a0.muscache.com/im/pictures/user/f5f17aad-7c29-4d9c-b800-0451f6400032.jpg?aki_policy=profile_large,0.75,within a day,Swisstel Cottage,Private room,4.775,https://www.airbnb.com/rooms/30805847,91.0
"Karachi, Sindh, Pakistan",Yes,24.94426,67.17905,Syed's Place | Three Bedroom Luxurious Apartment,6.0,$71,USD,nightly,70 Reviews,Syed,1.0,https://www.airbnb.com/users/show/252302428,252302428.0,Joined in March 2019,https://a0.muscache.com/im/pictures/user/93960366-8093-42e6-8ee9-b10b8be38f3d.jpg?aki_policy=profile_large,1.0,within an hour,Syed,Entire place,4.83,https://www.airbnb.com/rooms/35062371,71.0
"Karachi, Sindh, Pakistan",Yes,24.93284,67.17666,Syed's Place | Two Bedroom Luxurious Apartment,4.0,$67,USD,nightly,70 Reviews,Syed,1.0,https://www.airbnb.com/users/show/252302428,252302428.0,Joined in March 2019,https://a0.muscache.com/im/pictures/user/93960366-8093-42e6-8ee9-b10b8be38f3d.jpg?aki_policy=profile_large,1.0,within an hour,Syed,Entire place,4.87,https://www.airbnb.com/rooms/40437262,67.0
"Lahore, Punjab, Pakistan",No,31.45186,74.29388,Syeds House,4.0,$17,USD,nightly,,Syed,1.0,https://www.airbnb.com/users/show/289186372,289186372.0,Joined in August 2019,https://a0.muscache.com/im/pictures/user/579eeea9-0403-4763-b3f3-a2f9d53e40a8.jpg?aki_policy=profile_large,,,Syed,Private room ,4.775,https://www.airbnb.com/rooms/38180224,17.0
"Rawalpindi, Punjab, Pakistan",No,33.61283,72.86465,"Tabi's Inn
Peace and Comfort",4.0,$23,USD,nightly,5 Reviews,Mubasher,1.0,https://www.airbnb.com/users/show/256596401,256596401.0,Joined in April 2019,https://a0.muscache.com/im/pictures/user/8691a99d-08f7-4ea9-912d-b3953fe2c4b6.jpg?aki_policy=profile_large,1.0,within an hour,Mubasher,Entire place,4.775,https://www.airbnb.com/rooms/53801621,23.0
"Lahore, Punjab, Pakistan",No,31.48423,74.2584,Temporary Accommodation available,4.0,$23,USD,nightly,Identity verified,Burhan,1.0,https://www.airbnb.com/users/show/344718989,344718989.0,Joined in April 2020,https://a0.muscache.com/im/pictures/user/80a5c049-2352-4907-b3e0-2eadd789dbb2.jpg?aki_policy=profile_large,0.0,a few days or more,Burhan,Private room ,4.775,https://www.airbnb.com/rooms/43292613,23.0
"Lahore, Punjab, Pakistan",No,31.45438,74.38638,The Artist’s basement,4.0,$34,USD,nightly,Identity verified,Osama,1.0,https://www.airbnb.com/users/show/196030095,196030095.0,Joined in June 2018,https://a0.muscache.com/im/pictures/user/7a6bd6e8-e2d1-4720-b1d9-cfbd47dc60b3.jpg?aki_policy=profile_large,0.67,within a few hours,Osama,Private room ,4.775,https://www.airbnb.com/rooms/53282287,34.0
"Lahore, Punjab, Pakistan",No,31.35544,74.18328,The best you can get to spend the time.,2.0,$34,USD,nightly,,Danish,1.0,https://www.airbnb.com/users/show/340034104,340034104.0,Joined in March 2020,https://a0.muscache.com/im/pictures/user/6739e7dc-d1fe-42c4-b3e5-80710f41170e.jpg?aki_policy=profile_large,,,Danish,Private room ,4.775,https://www.airbnb.com/rooms/43739523,34.0
"Karachi, Sindh, Pakistan",No,24.90546,67.11419,The blue seaview Guest House,1.0,$45,USD,nightly,Identity verified,Naeem,1.0,https://www.airbnb.com/users/show/399720441,399720441.0,Joined in May 2021,https://a0.muscache.com/im/pictures/user/5a9d08b4-0103-4c4a-9aad-46d114e659de.jpg?aki_policy=profile_large,0.0,a few days or more,Naeem,Private room,4.775,https://www.airbnb.com/rooms/49548070,45.0
"Lahore, Punjab, Pakistan",No,31.44972,74.25738,The Brown Luxury| Natural Lights | Peaceful nights,2.0,$23,USD,nightly,1 Review,Kamran,1.0,https://www.airbnb.com/users/show/434320934,434320934.0,Joined in December 2021,https://a0.muscache.com/im/pictures/user/ac312e08-d147-41cf-855e-e43dba706d9f.jpg?aki_policy=profile_large,0.9,within an hour,Kamran,Private room ,4.775,https://www.airbnb.com/rooms/54013013,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.528,73.12,The Budget Standard 04 @ Garrison City Getaways,3.0,$13,USD,nightly,85 Reviews,Syed,1.0,https://www.airbnb.com/users/show/246282432,246282432.0,Joined in March 2019,https://a0.muscache.com/im/pictures/user/80d32b25-564f-45f2-82e0-023839d39616.jpg?aki_policy=profile_large,1.0,within an hour,Syed,Private room,5.0,https://www.airbnb.com/rooms/48542625,13.0
"Karachi, Sindh, Pakistan",No,24.9,67.117,The Elegant Guest House Rooms Gulshan 1st Floor,1.0,$63,USD,nightly,Identity verified,Abdul,1.0,https://www.airbnb.com/users/show/313270107,313270107.0,Joined in November 2019,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_large,1.0,within an hour,Abdul,Private room,4.775,https://www.airbnb.com/rooms/40476852,63.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.70571,72.97916,The Elegant/ Sanitised/ 1BHK/ Central City,3.0,$42,USD,nightly,162 Reviews,Junaid,1.0,https://www.airbnb.com/users/show/296718548,296718548.0,Joined in September 2019,https://a0.muscache.com/im/pictures/user/347fe55e-9e53-4709-abb5-4a5c141dbb21.jpg?aki_policy=profile_large,1.0,within an hour,Junaid,Entire place,4.94,https://www.airbnb.com/rooms/48606236,42.0
"Karachi, Sindh, Pakistan",No,24.83557,67.29827,The Enterprise-Karachi,15.0,$86,USD,nightly,,Asim,1.0,https://www.airbnb.com/users/show/318293958,318293958.0,Joined in December 2019,https://a0.muscache.com/im/pictures/user/537d58ff-e4af-4af8-8be0-b8adbb971fbc.jpg?aki_policy=profile_large,,,Asim,Private room,4.775,https://www.airbnb.com/rooms/40878427,86.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.55009,73.11201,The Grande,1.0,$84,USD,nightly,1 Review,Abdul,1.0,https://www.airbnb.com/users/show/95718705,95718705.0,Joined in September 2016,https://a0.muscache.com/im/pictures/user/af46a2c0-2f68-4aa6-9852-199a896e1da5.jpg?aki_policy=profile_large,1.0,within an hour,Abdul,Private room,4.775,https://www.airbnb.com/rooms/30813803,84.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.7263,73.0502,the guest wing,2.0,$70,USD,nightly,,Guest,1.0,https://www.airbnb.com/users/show/309142144,309142144.0,Joined in November 2019,https://a0.muscache.com/im/pictures/user/f8a353c1-98f4-475a-8a64-1505a6e9744c.jpg?aki_policy=profile_large,,,Guest,Private room,4.775,https://www.airbnb.com/rooms/40074247,70.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.67725,72.82617,The Hill Views house,5.0,$34,USD,nightly,7 Reviews,Malik,1.0,https://www.airbnb.com/users/show/366720282,366720282.0,Joined in September 2020,https://a0.muscache.com/im/pictures/user/b49da3d3-1753-414c-a29b-94596f293513.jpg?aki_policy=profile_large,1.0,within an hour,Malik,Entire place,3.86,https://www.airbnb.com/rooms/45361680,34.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.70048,73.01075,The House of Gucci. One BHK designers apt in F10,4.0,$63,USD,nightly,418 Reviews,Riff,1.0,https://www.airbnb.com/users/show/183879521,183879521.0,Joined in April 2018,https://a0.muscache.com/im/pictures/user/f66f33d9-473e-4d62-a3c0-d0ff16ff0e18.jpg?aki_policy=profile_large,1.0,within an hour,Riff,Entire place,4.8,https://www.airbnb.com/rooms/28097007,63.0
"Karachi, Sindh, Pakistan",No,24.78167,67.0569,The Mariner's Inn ⛵ (Fully Sanitised),4.0,$27,USD,nightly,57 Reviews,Ali,1.0,https://www.airbnb.com/users/show/279155245,279155245.0,Joined in July 2019,https://a0.muscache.com/im/pictures/user/d9753b3f-8d99-4b5c-a43f-e20c9fea590a.jpg?aki_policy=profile_large,1.0,within an hour,Ali,Entire place,4.86,https://www.airbnb.com/rooms/42598883,27.0
"Karachi, Sindh, Pakistan",No,24.81363,67.01438,The Muslim Guest House,16.0,$24,USD,nightly,Identity verified,Hilal,1.0,https://www.airbnb.com/users/show/418514551,418514551.0,Joined in August 2021,https://a0.muscache.com/im/pictures/user/61d34554-ac69-475d-aeab-b111465b03fe.jpg?aki_policy=profile_large,0.5,within a day,Hilal,Private room,4.775,https://www.airbnb.com/rooms/51659626,24.0
"Karachi, Sindh, Pakistan",Yes,24.80903,67.0421,The Oak Tree House in Defence DHA in a Bungalow,4.0,$50,USD,nightly,57 Reviews,Herra,1.0,https://www.airbnb.com/users/show/292154396,292154396.0,Joined in September 2019,https://a0.muscache.com/im/pictures/user/bdb6e19c-0bcf-4e2e-9696-98b5bda1fe9c.jpg?aki_policy=profile_large,1.0,within an hour,Herra,Private room,4.0,https://www.airbnb.com/rooms/38370369,50.0
"Karachi, Sindh, Pakistan",Yes,24.8093,67.0425,The Oak Tree House in DHA Defence,3.0,$49,USD,nightly,57 Reviews,Herra,1.0,https://www.airbnb.com/users/show/292154396,292154396.0,Joined in September 2019,https://a0.muscache.com/im/pictures/user/bdb6e19c-0bcf-4e2e-9696-98b5bda1fe9c.jpg?aki_policy=profile_large,1.0,within an hour,Herra,Private room,4.76,https://www.airbnb.com/rooms/38369042,49.0
